Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
audi,A3,13995.0,2015,1395cc,"41,000 miles",Petrol,Manual,WHITE,Convertible,4X2,2.0,4.0,147 bhp,138 mph,8.9 seconds,114 g/km
audi,TT,14900.0,2015,1968cc,"45,650 miles",Diesel,Manual,Black,Other,4X2,2.0,2.0,181 bhp,147 mph,7.3 seconds,114 g/km
audi,A3,16900.0,2019,1498cc,"17,900 miles",Petrol,Manual,White,Hatchback,4X2,5.0,5.0,148 bhp,137 mph,8.2 seconds,119 g/km
audi,A3,22000.0,2020,1498cc,"34,750 miles",Petrol,Manual,Blue,Hatchback,,,,,,,
audi,Q3,13495.0,2015,1980cc,"63,294 miles",Petrol,Automatic,WHITE,Other,,,,,,,
audi,TT,3680.0,2009,1968cc,"145,557 miles",Diesel,Manual,WHITE,Coupe,4X4,3.0,4.0,170 bhp,140 mph,7.5 seconds,139 g/km
audi,RS Q8,105950.0,2022,3996cc,"3,100 miles",Petrol,Automatic,Black,SUV,4X4,5.0,5.0,593 bhp,155 mph,,305 g/km
audi,TT,8995.0,2011,1968cc,"98,784 miles",Diesel,Manual,RED,Coupe,4X4,2.0,4.0,170 bhp,140 mph,7.5 seconds,139 g/km
audi,A3,5995.0,2011,1598cc,"81,733 miles",Diesel,Manual,Silver,Convertible,4X2,2.0,4.0,103 bhp,118 mph,12.2 seconds,114 g/km
audi,Q5,19000.0,2014,2967cc,"60,037 miles",Diesel,Automatic,WHITE,Estate,4X4,5.0,5.0,308 bhp,155 mph,5.1 seconds,179 g/km
audi,Q5,9495.0,2013,1968cc,"129,457 miles",Diesel,Automatic,BLACK,Estate,4X4,5.0,5.0,174 bhp,124 mph,9.0 seconds,159 g/km
audi,TT,34995.0,2021,1984cc,"6,184 miles",Petrol,Automatic,Blue,Coupe,4X4,2.0,4.0,315 bhp,155 mph,,189 g/km
audi,A1,10500.0,2013,1390cc,"73,935 miles",Petrol,Automatic,GREY,Hatchback,4X2,5.0,5.0,182 bhp,141 mph,7.0 seconds,139 g/km
audi,A6,21750.0,2019,1968cc,"31,900 miles",Diesel,Automatic,BLUE,Saloon,4X2,4.0,5.0,201 bhp,152 mph,8.1 seconds,118 g/km
