Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating,e_Fuel_Type,e_Model,e_Transmission,e_Color,e_Body_Type,e_Wheel_Drive
vauxhall,Astra,10500.0,2018,1400.0,23585.0,Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,123.0,127.0,11.0,128.0,3,3,2,123,7,0
vauxhall,Adam,11995.0,2019,1200.0,14254.0,Petrol,Manual,Red,Hatchback,4X2,3.0,4.0,69.0,103.0,14.9,128.0,3,0,2,114,7,0
vauxhall,Astra,10495.0,2016,1400.0,45318.0,Petrol,Semiauto,Red,Hatchback,4X2,5.0,5.0,147.0,130.0,8.9,127.0,3,3,3,114,7,0
vauxhall,Corsa,14646.0,2021,1200.0,6319.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,12,7,0
vauxhall,Corsa,13891.0,2021,1200.0,16402.0,Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,114,7,0
vauxhall,Corsa,13854.0,2021,1200.0,16904.0,Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,114,7,0
vauxhall,Corsa,16022.0,2021,1200.0,11134.0,Petrol,Automatic,Blue,Hatchback,4X2,5.0,5.0,99.0,119.0,11.0,123.0,3,26,1,12,7,0
vauxhall,Corsa,13734.0,2021,1200.0,18561.0,Petrol,Manual,Orange,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,92,7,0
vauxhall,Corsa,14469.0,2021,1200.0,8632.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,12,7,0
vauxhall,Corsa,15670.0,2021,1200.0,15368.0,Petrol,Automatic,Orange,Hatchback,4X2,5.0,5.0,99.0,119.0,11.0,123.0,3,26,1,92,7,0
vauxhall,Corsa,13861.0,2021,1200.0,16796.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,46,7,0
vauxhall,Corsa,14232.0,2021,1200.0,11776.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,46,7,0
