Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
volvo,V70,12495.0,2015,1969cc,"95,000 miles",Diesel,Automatic,Silver,Estate,4X2,5.0,5.0,178 bhp,137 mph,8.6 seconds,122 g/km
volvo,XC60,13440.0,2015,2400cc,"80,362 miles",Diesel,Manual,Bronze,SUV,4X4,5.0,5.0,188 bhp,127 mph,9.6 seconds,137 g/km
volvo,XC60,12495.0,2014,2400cc,"77,915 miles",Diesel,Automatic,Grey,Estate,4X4,5.0,5.0,178 bhp,121 mph,10.2 seconds,169 g/km
volvo,S60,11994.0,2012,1595cc,"40,494 miles",Petrol,Automatic,BLACK,Saloon,,,,,,,
volvo,XC60,23495.0,2018,1969cc,"72,000 miles",Diesel,Automatic,Red,SUV,4X4,5.0,5.0,188 bhp,127 mph,8.4 seconds,148 g/km
volvo,XC60,12995.0,2014,1969cc,"95,000 miles",Diesel,Manual,White,SUV,4X2,5.0,5.0,178 bhp,130 mph,8.5 seconds,117 g/km
volvo,XC60,13995.0,2015,2400cc,"97,000 miles",Diesel,Manual,White,SUV,4X4,5.0,5.0,178 bhp,124 mph,9.8 seconds,139 g/km
volvo,XC60,8750.0,2012,2400cc,"104,445 miles",Diesel,Manual,Black,Other,4X4,5.0,5.0,161 bhp,121 mph,10.4 seconds,149 g/km
volvo,V60,8995.0,2014,1984cc,"81,500 miles",Diesel,Manual,Blue,Estate,4X2,5.0,5.0,134 bhp,127 mph,10.4 seconds,119 g/km
volvo,XC60,15000.0,2013,2400cc,"46,000 miles",Diesel,Automatic,BLACK,Estate,4X4,5.0,5.0,212 bhp,127 mph,8.3 seconds,169 g/km
volvo,XC60,12800.0,2013,2400cc,"87,000 miles",Diesel,Automatic,BLACK,Estate,4X4,5.0,5.0,212 bhp,127 mph,8.3 seconds,169 g/km
volvo,XC60,18799.0,2016,1969cc,"48,007 miles",Diesel,,Black,SUV,4X2,5.0,5.0,188 bhp,130 mph,8.1 seconds,124 g/km
volvo,S60,22490.0,2020,2L,"21,506 miles",Petrol,Automatic,Black,Saloon,4X2,4.0,5.0,246 bhp,145 mph,6.5 seconds,152 g/km
volvo,V60,25490.0,2018,2L,"26,702 miles",Diesel,Semiauto,Red,Estate,4X2,5.0,5.0,188 bhp,137 mph,7.9 seconds,125 g/km
volvo,XC90,48690.0,2021,2L,"16,600 miles",Hybrid,Semiauto,Grey,SUV,4X4,5.0,7.0,385 bhp,112 mph,,64 g/km
volvo,XC60,33414.0,2020,2L,"47,507 miles",Hybrid,Semiauto,Other,SUV,4X4,5.0,5.0,385 bhp,112 mph,,56 g/km
volvo,XC60,32990.0,2020,2L,"32,180 miles",Hybrid,Semiauto,Red,SUV,4X4,5.0,5.0,385 bhp,140 mph,5.5 seconds,54 g/km
volvo,XC40,27290.0,2021,1.5L,"16,434 miles",Petrol,Semiauto,Black,SUV,4X2,5.0,5.0,161 bhp,112 mph,,166 g/km
